text,label
【打针西瓜】入夏，西瓜成为首选的消暑食品，但黑心商贩却把针头对准了尚未成熟的西瓜。“打针西瓜”所注射的禁用食品添加剂甜蜜素和胭脂红！打过针的西瓜瓜瓤呈红色，汁液也很“丰富”，但没有一点西瓜味。所用添加剂破坏 肝脏、肾脏的功能、影响儿童智力发育等毒性！,1
有消息称，沈阳电视台5月将与辽宁广播电视台合并，又称，年底辽宁省7个城市台都将合并到省台。这是什么模式，是否未来会形成有专家建议的“七大区”？,0
【star news】[<radio star>敏雅"偶像运动会上看见过Idol情侣们"]11日的#radio star#中，敏雅提到在偶像运动会上发生的事情时说"不管粉丝们再怎么多，Idol之间互相交往的人一眼就能看见"，圭贤和旼赫也表示同感，圭贤说"有很多粉丝在，虽然不能说，但是都看见了."尹钟信说"从HOT时期就这样了，已经不奇怪了".,0
小学校长让多名女生为其舔含生殖器！5月28日上午，如皋市邓元派出所接到群众报警称，邓元阚庄小学校长袁若春多次猥亵小学生，强迫学生舔含其生殖器。袁若春的老伴健在，子女已经成家立业，在当地也算是个知名人士，没想到却是一个衣冠禽兽的变态狂，做出如此令人发指的无耻之事@侯宁@邓飞@薛蛮子,1
#夜猫子时间#一个短片，让你认识身边内向的人，也重新认识自己。http://t.cn/R422cq5,0
【naver综合】[<他人的取向>Jackson一大早就展现结实的腹肌]11日播出的JTBC新综艺#他人的取向#中，Jackson很早就起床去卫生间为外出做准备，此时他脱掉上衣，展现出结实的腹肌.,0
【诺贝尔奖评委：屠呦呦的发现对人类的贡献不可估量】诺贝尔生理学或医学奖评委弗斯伯格说，“每年约50万人死于疟疾，其中大多数为儿童…屠呦呦对青蒿素的发现引起对抗疟新药品的研制和发展，该药品已挽救上百万人性命，将过去15年疟疾的致死率降低了一半。”(人民日报)点赞致敬！,0
昨日外滩一年轻女人投江自杀，当时有一群人围观，但没有一个人跳下去抢救，一个老外看到，马上放下身上的物品，奋不顾身跳下去把这名女人救了上来，结果当这名老外把这名女人救上来时傻了眼，这个老外放在桥上的随身财物被一些围观人盗走了....,1
今天在震区，1只小熊猫紧紧抱住警察叔叔的腿。。。,1
我们被骗了两次，一次是历史课本小括号里标记海参崴的地方，其实官方媒体和国家元首不敢叫海参崴，只敢叫符拉迪沃斯托克（俄语：征服东方）；一次是苏联解体最大的受害者不是苏联，而是中国，苏联在1945年承诺50年后归还海参崴，可它在1991年就他妈完蛋了！,1
【综合】[陆星材游行队伍中向Joy求婚成功]21日播出的#我们结婚了# 中，陆星材与Joy来到游乐园，在游行队伍中举行了婚礼.这天陆星材特别紧张，但在游行中间无数游客面前还是抓住了Joy的双手，并单膝跪下，向Joy求婚并为她戴上了戒指.,0
如果在本届伦敦奥运会结束时，中国代表队还能在金牌榜上排名第一，现决定：参与转发本微博并关注@奢侈品行业 的一人送一台iPhone4s。绝不食言，大家一起见证！中国，加油！！！[加油],1
【京HL2021 想火就帮帮你喽】北京，一名外国大姐挡在一辆驶入非机动车道的京HL2021车前，微笑着劝说司机回到机动车道去，司机先是鸣喇叭，再谩骂，后推搡，要老外让开，老外坚持着不让。司机最后夺过自行车丢在了路边，在非机动车道上扬长驶去。围观的国人在边上笑看不知所措的外国大姐.....,1
【内幕2 来袭！图片！】 [笑哈哈] 就因为刚才那条微博，我受到了我朋友的严厉批评！“只要朋友们开心笑，我豁出去一宿不睡觉！”。为了你们的快乐，哈哈我都成了不仁不义之人。[泪] --------记住：彭彭，永远是你们快乐的制造者！谢谢大家。@笑话大王彭彭 @杨幂,1
#猫哥# 哎呀喂 ~ 在截 Taxi 吗 ? !,0
【男女能对视五秒者可以考虑结婚】《科学美国人》杂志报道，一组人体生理研究报告表明，男女如果对视少于1秒钟，说明相互没有好感；对视2秒钟，表明存在好感；对视3秒钟，可能是情愫暗生；对视4秒钟，表明其感情深厚；对视5秒钟及以上者，就已经到了步入婚姻殿堂的阶段。,1
英国媒体表示.... 习大大之前在英国吃鱼薯时喝过的那款啤酒.... 最近一下在中国成了爆款... 这才不到一个月就有中国公司进口了6000瓶..... 订货量还在不断增加.... 估计整个12月还要有8万瓶运往中国......... 幸福一下来的太快..... 那啤酒厂的老板都反应不过来了-。-......@英国那些事儿,0
传 @文章同学 道歉声明抄袭@高晓松 #且行且珍惜#[吃惊]两个版本还真像[汗]汗[囧][打哈气]万能模板吗？文章这个声明，难道是文章请人代笔的？还是自己参考模板的？[疑问]真是天下文章一大抄吗？[疑问],1
【体育东亚】[iKON B.I&BOBBY新曲歌词预告照公开“黄金搭档默契配合~”]韩国时间10日上午9时YG官网再次更新将于16公开的iKON小分队B.I&BOBBY新曲#ANTHEM#的歌词预告照，“飞的爬的都会被我吃掉”，“不管是谁在放松的一瞬间都会被我吃掉”等强烈的内容引发关注.(待续) http://t.cn/RUpW8L4,0
【恶搞：三星赔了苹果10亿美元，全都是硬币！】今天上午，30辆装满5美分硬币的卡车停在了加利福尼亚州苹果公司的总部。随后，蒂姆·库克收到来自三星CEO的电话，电话中解释道，这就是将要支付给美国苹果公司的10亿美元的罚款，慢慢运吧，希望这周内可以运完所有的罚款，大概200亿个硬币......@电脑报,1
#轻松一刻#被雪人调戏是种什么体验。。。[笑cry][笑cry][笑cry]http://t.cn/R4LF2hb,0
1988年3月13日，四川石棉县发生森林火灾，石棉中学组织学生扑火，因火势太大，县里用车将学生强制送下山，学生周伟等三人强行下车执意不走，后火势蔓延，周伟和王海匆匆逃离，而另一学生高度近视，惶恐中在火海中罹难。县宣传部长原为罹难学生父亲部下，后将事迹通报中央，“赖宁的故事”广为传播。,1
【一只救了32条人命的搜救犬牺牲了】昨天下午一只军用搜救犬发现一位大爷，它就钻进里面，结果塌陷了，当战士们将其挖出的时候，发现军犬的内脏已经砸烂，这只狗狗在这几天已经发现了35名幸存者，有32名获救。听到噩耗，狗的主人李指导像失去孩子父亲般失声痛哭。,1
昨日，温州申银万国证劵一女子跳楼。股市大跌，股民绝望，股市崩盘，十分壮观。一张股票，一块“砖头”，让生命垂直下落。从此，在这样的人间，在这人间的人，跳楼，投河，要算是人生最大的乐趣了！【提醒】：近期切勿从高楼下路过，当心被砸！,1
[闪电]新版假币又来了。开头是CE86和CH31，这次仿真水平超过HD90版。100元编号CE86、CH31、HB90、WJ1开头均为假币。50元编号FA开头的均为假币。10元编号AB77、AB88、AB99开头的均为假币，请转发给你的朋友，让更多的人知道。,1
在工信部，运营商双重压力下，腾讯小马哥最终没能顶住，微信收费将于7月1日开始，收费标准信息5分/条，语音1毛/条，按这样的标准有多少人会放弃微信，为何有组织插手的地方永远都是一地鸡毛。 是狼狈为奸还是另有隐情，总之这是淫威之下的社会倒退！@薛蛮子@电影人程青松 @舒淇,1
转： 紧急：北京的朋友帮忙转一下 招领启事：陈女士在18中附近捡到一个叫李亚成的高考准考证，望李亚成看到后与陈女士联系，联系电话：13453112081 请大家帮忙转起来，高考临近希望他能顺利参加高考    非常感谢大家的善举！,1
今天台湾地震把厦门一高层震歪了！台湾震中的楼没歪，厦门的楼被震歪了，这叫啥事，且看政府和专家又有何雷人解释？[抓狂][抓狂] @阅读社会 @作家-天佑 @任卫新,1
一个已经拯救了100万人生命的图片，您的一次转发就有可能挽救一条生命。请动动手指吧！无论您是司机还是行人，请以后多多注意！@实用小百科（转）,0
刚刚听说央视新大楼定名为"智窗"。我真的服了，也不知道誰想的名字，够创意。[笑哈哈]（via: @大年糕周昀 ）,1
奇迹果然出现：南通讯社3月8日19时32分快讯马来西亚航空公司飞往北京的MH370航班在失联17个小时后，在北纬065515东经1033443海域被正在执行搜救任务的菲律宾海事船发现。 　　飞机被发现时机身破损较严重，但未解体。机舱大部位于水面以下，仅机尾部露出水面，但少部分乘客和机组人员聚集在机尾部机舱,1
#百年的新娘#《百年的新娘》第2集中字来啦！江洲小的时候发生了什么事情？杨真诚分别饰演的两个角色是什么关系？女鬼到底是什么来历，更多剧情的谜团等你来解开。详情请戳：http://t.cn/8Fm29GG @李弘基吧官方微博 @西瓜杂牌军 萌孩子更推：百年的新娘真的很有意思啊！,0
【有一种光影属于莫奈】①他能根据同一场景的不同光影变幻，描绘出十几幅作品；②他开印象派之先河，为画坛带来了一阵唯美的写意之风；③他晚年不幸患上白内障，但仍继续作画，留下两千多幅油画、五百多件素描。1840年的今天，法国印象派画家克劳德·莫奈诞生。佳作共赏↓↓你最喜欢那幅？,0
【一读就错的姓，你读对了吗？】中国文字博大精深，一些常用字作为姓氏时，读法又大不同：①朴，读piáo，不读pǔ。②仇，读qiú，不读chóu。③单，读shàn，不读dān。④解，读xiè，不读jiě。⑤任，读rén，不读rèn。⑥尉迟，读yù chí，不读wèi chí …戳图自测，你哪几个读错了？@人民网,0
家乐福发生突发事件，营业时间所有出入口用铁门封闭，不许进不许出，原因是一名女士在结账时跟在身边的孩子突然失踪，幸亏及时报警，家乐福立刻封闭所有出入口寻找孩子，后来孩子在二楼卫生间找到，头发被剃光，衣服已经被换掉，人口贩子不知去向，团伙作案手法迅速，请大家出入公共场合务必带好孩子,1
#GIF#哥们儿你这智商基本告别电动车了吧……[笑cry],0
妹子架子鼓玩的这么好，真是帅了我一脸！http://t.cn/RARSoa7,0
#万象#【清华实验室爆炸32岁博士后遇难 母亲卖鸡蛋供其上学】清华大学实验室昨天上午发生爆炸，博士后孟祥见遇难。昨天下午，遇难者家属赶到现场。孟的弟弟称他们是农户家庭，母亲之前为供他读书，每早五六点出门卖鸡蛋，夜里才回家。孟母哭喊着孟祥见的名字，称前一夜还曾通话。http://t.cn/R4yljIU,0
巴黎遭遇恐怖袭击之后，多伦多、伦敦、都柏林、纽约等多个城市建筑打上法国国旗红蓝白三色。灾难面前不分国籍，Let’s all pray for paris！[蜡烛]（图源自tumblr）,0
湖南长沙一自称警察的夫妇，众目睽睽之下将中南大学一位医学博士生（也是职业医生）打得血流满面之后，嫌不过瘾，又电话招来砍刀队，在处理现场的警察目睹下，将这名博士生砍成重伤。整个过程已经被监控录像全程拍下。此凶徒夫妇被指系长沙市前领导的亲戚，当地警方至今未抓人。@北京强少 @魅力滁城,1
祝我自己生日快乐，未来的日子努力工作，关爱家人，对宝贝们好一些，对兄弟们仗义一些~！好好做主持，用心学习声优的基本功， 最好在中个彩票什么的~！哈哈~！（解释一下，本人公历生日11月25，农生日86年十月二十四，因为我是北方人都是过农历生日的，但是有了2次元的家，所以11月25我就在二次元过）,0
@宜家家居IKEA 的30多块钱的太阳能小夜灯'右下角那个是用来吸收太阳能的'今天虽然下雨'但是天儿一黑'小花儿'们一个个的就都亮了'可以吸收12个小时的太阳能[哈哈]晚上去厕所不用摸黑了又不用电'环保,0
朋友捡到粗心小朋友的高考准考证，谁认识通知下，别耽误了高考大事。 白娅倩 考点市一中 考场013 座号11 准考证号204101311／请大家帮忙互相转发，别耽误了孩子高考！联系电话138-3046-8131 转发一下  （上海的考生）@达人 @东方体育日报  我在:http://t.cn/zjWEq6s,1
【2012感动中国——反腐斗士赵红霞】：她是一个女人，却睡了11位重庆高官； 她只用一张床单，却揭开了重庆反腐序幕； 她拿到的仅仅是劳动所得，却让贪官丢了亿万家财； 她不是党员，却深入虎穴反腐； 她是一个人在前线战斗，身后却站了千千万万站着说话不用腰疼的我们。她就是————赵红霞！！,1
#快男唱响上海大舞台#《追梦赤子心》二度奏响，男生们集体登台致谢全场歌迷，感谢你们长久以来的支持与陪伴，今天的上海注定是一个不眠之夜！告诉小快，他们的演出你们满意吗？此刻，你最想对他们说一声什么呢？亲爱的宝贝粉们，11月30日我们武汉体育中心体育馆不见不散！,0
假如本届伦敦奥运会结束时，中国代表队还能在金牌榜上排第一，现决定：参与转发本微博并关注@十万个冷笑话集 同时@ 5个好友的每人送一台iPhone5。（如果iPhone5没出就改送iPhone4s或三星 I9300 GALAXY SIII）电影动漫投资人，不差钱，绝不食言。,1
如果没有信仰，就把旅行当做你的信仰，这一生，都走在朝圣的路上。,0
【“广寒宫”不再是传说啦[兔子]】国际天文学联合会宣布，中国“嫦娥三号”探测器落在月亮上后，“玉兔”月球车又出去跑了一圈的那块地，被正式命名为“广寒宫”。附近三个撞击坑分别命名为“紫微”、“天市”、“太微”。现在，“嫦娥”和“玉兔”仍住在“广寒宫”中。(新华网)http://t.cn/RUlLKeF,0
@于建嵘 有一个叫托尼的英国人，卖掉自己在英国老家的三个公司，一个庄园，两辆跑车来到中国，在西安给流浪汉发包子，一干就是7年。西安的许多流浪人每周一、三、五的下午，在五星街的一间简易房中，领走他们的免費晚餐：几个包子，一碗稀饭。评：扶危济困才是真正的慈善，而不是做秀。@文史女教师,0
【真是奇闻了】河南商丘一男子和女友爱爱时JJ突然自燃，烧焦了！医生证实，男子确实是自然起火，JJ基本报废，女子下体已被灼伤。女子透露办事前男友总喜欢喝高度白酒，这次也是。医生则表示目前起火原因不明！@杂谈五味@侯宁@中国微闻@焦点联播@天下微刊,1
恰恰瓜子在美国1.99美元，买一箱哦！折合成人民币，也就是12.4元人民币一箱。一箱有18包，也就是6毛8分钱一袋。在中国超市里面，这样一袋要6.9元。也就是美国超市的恰恰瓜子是中国是10倍。美国佬拿着10倍于中国人的工资，却买着10分之一价格的产品。相差100倍的消费水平啊！via:@天人水亮,1
【男婴出生3天被遗弃 父母留字条:想要个女儿[伤心]】昨日下午，四川两环卫工人在顺庆区欧香小镇小区路边，发现一名遗婴。婴儿被送往川北医学院后，被发现脚踝上有张纸条："生于2015年11月21日早9点，因第一个是男孩，第二个还是男孩，第三个想要女孩，又是男孩。"经警方努力，目前孩子已被家长抱回。,0
#福州有爱# 好心人帮忙转发下！ 昨日福建省泉州市警察局抓到几个拐卖小孩犯罪团伙，现场获救了一名5岁的小孩。 因他还小，说不清楚自己家的详细地址和家里的电话。只知道他是云南昭通市人！ 也许你随手的一个转发，就能帮他们一家团圆！！[心] （来源：@李思坤）,1
【[雪]大雪天，一起为环卫工发条微博！[心]】北方气温骤降，迎来大雪！当我们欣赏雪景时，也请记得寒风中的他们……雪还在下，为防路面结冰打滑、引发交通事故，环卫工天不亮就开始，不断清理积雪，脸冻通红、手掌皴裂[泪]。感谢他们，为我们的平安辛苦付出！若支持，转给所有人！http://t.cn/RUuk6aw,0
哪位认识一名叫白娅倩的沈阳高考考生，考点是在一中，考场是013，准考证号：204***311，请让她赶快和丁先生联系：13830468131，她的准考证丢了，没有证件，明儿怎么顺利参加 高考啊？抓紧抓紧，发动微博的力量吧！[威武],1
以下15种猫咪的行为，背后真正的含义原来是这样！@fall_ark,0
一名中学生，叫周榆棍，17岁，请速回平山县医院，妈妈伤的很严重，想见她最后一面，爸爸号码：18332383039爱心接力，好人有好报,1
请转发紧急发布】刚收到家长私信：“我实在没粉丝，请各位名人与好心人帮忙转发一下。刘皓曦，男，三岁3个月，9月1号在陕西渭南北关村被拐！家里非常着急，求大家把照片转下去，发现线索马上与他爸刘成恩18691963447联系，10万寻子！你每转发一次，都有可能带给他一次希望；举手之劳，好人有好报！,1
一位特别喜欢小熊猫的姑娘，跑到各处去拍它们，每一张都觉得好萌啊！?ω?,0
最新内部消息：中移动已确认将对微信收费，从今年9月1日起，移动对微信单独计费，分为包月和实时流量计算两种方式，包月费用为10元，流量计费的具体政策还在商议中。内线透露，联通会跟微信合作，可能继续免费，据说联通准备对新用户赠送每月500兆流量。电信收不收费还不好说。总之，移动用户悲催了！,1
【泰国免签】中泰外长上周会面，探讨互免签证问题。新闻：http://t.cn/zQpvDvu 中新网：泰国与中国磋商将于今年9月起两国游客互免旅游签证http://t.cn/zQNnRXP 希望每年可吸引500万中国游客，之前中国影片“泰囧”带动了中国人游泰国热。泰国国家新闻局发文证实了两国即将放松签证要求的新闻（如图2）,1
【公益组织讽刺地铁哺乳 注销微博暂停网站道歉】近日一公益组织官方微博在转发一位在北京地铁哺乳的妈妈照片时，批其为“裸露性器官”，后引发热议。昨日，涉事微博对此进行道歉，网站创始人滕飞表示认识到微博内容不妥后删帖道歉，并宣布将注销@北京往事网站ID，暂停使用。http://t.cn/RUeJpjH,0
早餐。不许联想，以免跨省。,0
[话筒]猫有救了；最新出台的《新资源食品管理办法》中猫属于界定中的第一项无食用习惯的动物，猫拥有不被食用的合法身份。只要用途为食用，猫无论在运输还是屠宰过程都是违法的，拦截后可要求价值的10倍赔偿 ！（发贴转告大家大胆救猫咪吧！）,1
#影像志#【北京惊现“秒杀Google的办公室”】 到办公室上班还能攀岩、滑滑梯、带宠物，办公楼有热带雨林、露天烧烤台、吧台，还有跑步机、乒乓球台、羽毛球馆。近日在网上晒出一组某办公室的图片，实在让人羡慕！这是真的吗？这样的上班地点可以有啊。,0
#饭团剑三#【毒经是用来献祭的....】【<<才怪！！！】【以此纪念我的战友@-烁夜 ~哇哈哈哈有夸张XD~不许打我脸！..还有...你不在的时候，我就接替了被献祭的工作QuQ】~~说好的更新XDD~@剑网3有爱同人秀,0
安利老板死了！就在前几天，2013年10月16日，安利成冠3S系统创始人陈观田因肝癌56岁去世，干了27年安利，吃了27年纽崔莱，为美国人赚了27年钱。 安利大师超凡创办人王慈官《远离贫穷》《完整的植物是最好的药物》作者，于2006年7月2...(全文见图，分享自@长围脖 iPhone客户端),1
砖家说的是不是这种体位啊？[偷笑]【超市手推车插入式摆放宛若同性爱爱姿势，专家建议取缔】教育专家王建立指出，超市手推车从后面一个个插入的摆放方式，让他看到就脸红。这样摆放容易让人想入非非，孩子去一次超市相当于看一次A片。王专家进一步指出，手推车还是更恶俗的群P，危害无穷，必须取缔！,1
【全国最佳医院排名】精确到每个科的排名，细心的你请保存一份，以后自己或身边的亲友可能会用到！！！,0
四川藏区需要4一10岁小孩的衣服和鞋子，新旧不限，洗干净就可以。地址：四川省甘孜藏族石渠县西区长沙贡马乡小学， 邮编：627350 校长：达洼15884044467 如果没有合适的衣服可以邮寄的，帮忙转一下贴也好，也许您的一下简单复制，就能给孩子们一个幸福的明天 ！谢谢大家了[爱心],1
2月30号，我们在休假，蒙牛却在为我们生产良心奶[泪]via:钢铁侠Z,1
摸奶节是云南双柏县鄂家镇彝族传统文化就是农历的7月14日、15日-16日三天，包括外来游人，如果在街上遇见喜欢的女子，都可以摸一摸女子的胸。姑娘们表面躲躲闪闪，但决无责怪之意因为这是他们这个地区的百姓延续了1000多年风俗。小伙以摸到奶为吉祥，姑娘以被摸奶为幸运和祝福![花心] @猥琐女秘书,1
【外媒:中国动物园环境远非人道】系列影像展示动物们身处于囚笼。摄影师曾到过北京、南京、天津、合肥、昆明、重庆、西安、哈尔滨等动物园，很多动物都受困于细小的溷凝土斗室或铁笼之中，环境非常恶劣。居所外观及设备简陋，很容易遭到游人的滋扰，它们身上经常会出现溃烂的伤口。http://t.cn/RAOQM6y,0
我不炫耀，因为我不自卑。我不花心，因为我不缺爱。——人性就是这样，自卑才炫耀，缺爱才花心。你的招摇，除了证明内心虚弱，说明不了任何东西！,0
好心人帮忙转发下！昨日福建省泉州市警察局抓到几个拐卖小孩犯罪团伙，现场获救了一名5岁的小孩。因他还小，说不清楚自己家的详细地址，他是云南昭通市人！福建省泉州市公安局、也许你简简单单的转发，就能帮他找到他的家人。让他们一家团圆！请看到的每一个朋友都能帮忙转一下！就是这位小男孩,1
宁波海关通报：“从日本千叶起运的1000多吨废五金，辐射源超过国家环控标准200倍，自福岛核泄露，共八千多吨受核污染的日本垃圾运抵中国。”在谴责日本将核污染垃圾进口中国的同时，更要惩罚那些从中牟取暴利祸害国民的中国不法商人，我告诉你，不是日本亡中国之心不死，往往是中国人伤害中国人自己。,1
拉德皮特和安吉丽娜朱莉自从05年演史密斯夫妇里那对特工夫妻搭上后。。。今年终于订婚。。至于结婚礼物嘛。。皮特给朱莉在法国修了个 靶场。还买了一军火库的枪。。让朱莉打到爽- - 而作为回礼嘛。。朱莉给了皮特一小瓶她前夫的血。。这两个人要不要这么彪悍 。。。(via 英国那些事儿),1
传说是曲靖的蟒活吞了人，移送森林公安，今天中午。by@hr影视千里,1
尼玛只恨老子没有生在好年代啊！！！！！！！,1
【是真还是假？】2012年杜春晓以六百多分的成绩考入武汉理工，今年暑假在广水强海制鞋厂做暑期工，7月12号晚九点左右死亡，厂方称其突发性心肌梗塞，其父母去评理数日，据说目前父亲已经被活活打死，母亲疯癫，奶奶住院。 一个四口之家就这样散了....谁来辟谣？,1
每次和我妈逛街 看到我喜欢的东西时,0
萨摩耶各种表情各种萌 。,0
当懒癌晚期患者遇到冬天[doge]，还真是不好过呢~~下面15款过冬神器赶快收好，拯救又懒又怕冷的你[得意地笑]~~#大人的玩具#,0
人生需要沉淀，宁静才能致远；人生需要反思，常回头看看，才能在品味得失和甘苦中升华。向前看是梦想和目标； 向后看是检验和修正。有多少事，如果当初回头看看，就会做得更好；有多少人，如果能回头一看，可以免去多少错误和遗憾。回头，其实身后也写着前方的路。早安~[心],0
#2016放假安排公布#【2015年年假还没用完的小伙伴看过来：请4天年假跨年连休9天】“元旦小长假”：2015年12月26日（周六）至2016年1月3日（周日），其中2015年12月28日至31日请年假。,0
【虐童幼师疑似微博骂网友】颜艳红：我已经反省完了，公安局也让我交5000元罚款姐都交完了，没姐什么事了，你们这些没素质的人就爱骂骂吧，洗澡睡觉，没人搭理你们了，一群没素质没教养的人，祝你们早日车祸撞死。这些绯言绯语，根本不是人话，也不是你们家的孩子，公安局处罚我也交了，有你们什么事呢,1
【反日，不要坑同胞】据重庆商报，网友@重庆莫若 说:他的日产越野车停沙坪坝被"爱国青年"下螺丝，比砸车还吓人."这些疯狂又愚蠢的傻货!!!要是车主是个毫无经验的新手未能及时发现咋办?这可真的能要人命啊!!"不仅是车主遭殃，路人也会遭殃… 【魔都人民请注意，我们有各自抵制的义务，但没有彼此损坏的权利】,1
现离开祥和的小堡画家村，北大一天课，晚到武汉给市委领导讲课。接着福州、徐州、内蒙、湘潭和重庆调研和讲座。人在旅途，少了激情，多了无奈。昨清华讲课时，一地方领导告诉我，春节时他那个地方有被强拆的男子到我家哭诉，我曾给过他二千元，＂您被骗了，他并不缺这点钱＂。我说：我在救自己和子孙。,0
当需要论证中国牛逼时，他们说：“中国有五千年的历史文明，美国才区区两百多年，美国算什么？”当需要论证中国不适合与美国等国家接轨时，他们说：“国情不同，再说中国才发展了六十年，美国都已经两百多年了，怎么比啊？”在如此＂伟大＂的唯物变戏法面前，时间真可怜，历史真可怜，真理真可怜！--赵晓,1
#微感动#【“顺其自然”，如期而至[心]】近日，浙江宁波市慈善总会收到85万元汇款，这样的汇款自1999年起每年如期而至，数额几万到几十万不等。汇款都来自一个化名“顺其自然”的好人，至今17次匿名捐款已达768万！该慈善总会将用这85万帮明年的困难大学新生。为不图回报的好人点[赞]（央视记者刘浪）,0
今天下午发生在妇儿医院的惨剧: 一妇女因小孩病重，又负担不起昂贵的医疗费，带着仅四个月的宝宝从12楼跳楼身亡。一方面感叹医疗费用猛于虎，另一方面又惜其脆弱无知，现今媒体力量大，可以求助广大群众募捐，就算医不好也不能走极端，没有过不去的坎，可怜了小小生命！@NBTV看看看 @嘟嘴灰灰,1
【黄洋父亲：还了儿子一个公道】复旦投毒案犯林森浩的家人今日透露，最高法已下发核准林森浩死刑的裁定书。对此，投毒案被害人黄洋父亲黄国强表示感到很欣慰，称这个裁定也还了儿子一个公道，将组织儿子的外公等一大家人下午准备去给黄洋上坟。http://t.cn/R477SGl,0
【中国媒体人的悲哀】很多国内外的记者前去采访吉林爆炸事故伤亡者家属，讽刺的是难属们几乎只接受境外及港台媒记的采访。难属说：“你们这些吃政府饭的媒体，我就算说了你们敢写敢登吗？还是不要浪费大家时间了。”几位国内的媒记识趣的走开了，中国媒体人的悲哀啊！@晏耀斌,1
刘诗诗 这是一位94岁的老奶奶，老伴死了，两个儿子在外打工，每天捡垃圾捡到凌晨两点，不足五点又要去捡，每天只赚5、6块，生病了也不去医院。每转一次腾讯公益就会给她一毛钱，不勉强，有良心的人自然会转。帮帮这位可怜的老人吧，若觉得脏了你的微博可不转！,1
你的手，我牵过。每次总是不自觉地捏一捏、揉一揉，就好像是自己最喜爱的玩具一般，总是放不下，总是松不了。当你的手在我的手心里，我会感到温暖，因为，我攥着一颗属于我的心。,0
【日本嫖娼万名女性前校长认罪】日媒报道，横滨市立初中前校长高岛雄平，2013年12月曾在菲律宾对一名12、13岁的少女实施嫖娼，并拍下少女图像保存在存储卡中。高岛在首次公开庭审中认罪，称自己经不住诱惑，感到羞耻。据悉，高岛在过去的27年间，嫖娼女性人数超过1.2万。[吃惊]http://t.cn/R4ygbuP,0
舆论工作是党的命根子，谁掌握了舆论谁就掌握了真理！,1
当面试官问「你有什么要问我的吗」时，应该问什么？,0
主人不给二哈吃鸡肉，急死二哈这个小公举了[笑cry][笑cry][笑cry]http://t.cn/RU8eIJl,0
夜深了，老板不会再找你了，有什么心酸的过往，跟本AI说说吧。,0
【新闻】吃货们！！请立即停止使用微波炉！！！！去德国的确看到他们国家的家庭中几乎看不到微波炉，大家都知道微波炉的危害之大，所以都不用，女儿告诉我不要再用了，我还不当回事，习惯吃热饭，又懒得蒸，看到下面这篇文~！！ http://t.cn/zjtHGPT (8.weibo.com),1
【多地出新规：孩子出生超3月报户口需做亲子鉴定】近日网传“90天的新生儿若不做亲子鉴定，户籍部门不给上户口！”经调查显示，西安、银川等地确有相关规定。民警解释：“做亲子鉴定是为了证明孩子是你的，此政策主要是为防止贩卖儿童”。http://t.cn/8FIWzTH 网友：不知又要揭露多少真相啊……,0
#今日世界厕所日#【这些“如厕”行为 困扰过你吗？】在公共厕所①不在便池内大小便；②上完厕所不冲；③顺手拿走洗手液、厕纸；④浪费厕纸，上海市某公厕监测发现，人均耗卷筒纸1.6米……厕所虽小，却反映文明尺度，你还被哪些不文明“如厕”行为困扰过？（央视记者高伟强 王殿甲）,0
#万象#【沈阳科普公园变儿童足球公园 立国足铜像】辽宁省沈阳市一处科普公园改成儿童足球公园，场地内加入四块人造草球场。同时，2002年打进世界杯的国足阵容铜像也矗立在公园内，包括李铁，吴承瑛，李霄鹏等，部分雕塑破损严重。http://t.cn/RUmwOIy,0
【故宫的雪，每次都忍不住转发[鼓掌]】这组照片，让你想起了谁？让你想起了哪个故事？[雪]@故宫博物院,0
波士顿爆炸案，现在是随便美国人说死伤了多少。事实告诉全球人民，一个声光烟的表演后，各演员向舞台中心跑去，包围现场，驱离围观者。然后一个个本来就是残疾人的演员被抬上轮椅，抱着假肢，图上鸡鸭血后出来摆拍。小布什开始笑话奥巴马，下手虽比911留情了，但却是更假了。全怪执行导演找错了演员。,1
《北大猛男，持刀刺官！！！》“可歌可泣”的是王同学投案自首之后冷冷说了一句话是 “我并不后悔。是他们不让我依靠自力生存！！！！！！”微评：认真读图文字，不要说话！[泪],1
有一种脆弱的感情叫“我爸妈不同意。”,0
【扩散：极端天气来袭 “航班取消”短信骗局也来了！】骗子短信告知航班取消→乘客联系“400”假客服→骗子索要网银卡号密码→乘客卡上的钱被转移…提醒：航空公司不会直接给旅客发“航班取消”短信。收到此类短信，应联系购票处核实，或直接致电官方客服获取准确航班信息！警惕！@央视新闻评论,0
#社区突发#【这两天别呼吸，自来水也戒了吧！！！！】今晚10点：@米娜33：今儿北京毒气爆表，我家水龙头放出来的水成这样儿了，一盆毒死你！#我家水龙头会喷鹤顶红#,1
年底了，是治安最差的时间！最近又有新骗术出现，而且手段恶劣！大家记住以外希望也多转发，也许你的一条转发就可以救你一个好朋友的财产和性命的安全[爱心传递],1
【魔都离婚率为神马高?】瑞典研究:如果夫妻中有一人每天上下班路程花费45分钟以上，回家时就会因过于疲劳而无法分担家务.而另一方会有被忽视的感觉.冲突便逐渐增加; 那些要花很长时间乘车或驾车上下班的人和配偶离婚的可能性比其他人要高出40%..上海离婚率全国排名第2，高达38%;再看看拥堵程度，准阿!!!,1
